code,gndr,niveau_sekI,parental_edu,grade7,grade8,grade9,t4_2014,t4_2015,t5_2016,t6_2017,t7_2018
284ZH08,2,1,,1,1,1,7,7,5,5,5
284ZH09,1,1,1,1,1,1,5,5,5,99,6
284ZH10,2,1,0,1,1,1,7,7,5,5,5
284ZH11,1,1,0,1,1,1,99,99,99,99,99
284ZH12,2,1,,1,1,1,5,5,99,99,99
284ZH13,2,1,1,1,1,1,99,99,99,99,99
284ZH14,1,1,0,1,1,1,5,5,5,5,7
284ZH15,1,1,1,1,1,1,99,99,99,99,99
284ZH16,1,1,1,1,1,1,99,99,99,99,99
284ZH17,1,1,0,1,1,1,99,99,99,99,99
284ZH18,1,1,0,1,1,1,5,5,5,99,8
284ZH19,2,1,0,1,1,1,5,5,99,99,99
284ZH20,2,.m,,99,1,1,99,99,99,99,99
291AG01,2,2,0,3,3,3,6,6,6,6,7
291AG02,1,2,0,3,3,3,99,99,99,99,99
291AG03,2,2,0,3,3,3,99,99,99,99,99
291AG04,2,2,0,3,3,99,99,99,5,99,99
291AG05,2,2,1,3,3,3,7,5,5,5,99
291AG06,2,2,0,3,3,99,99,99,99,99,99
291AG07,2,2,0,3,3,3,6,6,6,6,7
291AG08,2,2,0,3,3,3,6,7,5,5,5
291AG09,2,2,0,3,3,3,6,6,6,6,11
291AG10,2,2,0,3,3,3,6,6,6,6,7
291AG11,1,2,0,3,3,3,99,99,99,99,99
291AG12,1,2,0,3,3,3,6,6,6,6,7
291AG13,1,2,0,3,3,3,6,6,6,6,6
291AG14,2,2,0,3,3,3,6,6,6,6,99
291AG15,2,2,0,3,3,3,5,5,5,8,8
291AG16,2,2,0,3,3,3,5,5,5,8,8
291AG17,2,2,0,3,3,99,99,99,99,99,99
291AG19,1,.m,,99,99,3,99,99,99,99,99
291BE01,1,2,,2,2,2,99,99,99,99,99
291BE02,1,2,0,2,2,2,99,99,99,99,99
291BE03,2,2,,2,2,2,5,5,5,8,8
291BE04,2,2,0,2,2,2,5,5,99,99,99
291BE05,2,2,1,2,2,2,7,7,99,5,5
291BE06,1,2,,2,2,2,99,99,99,99,99
291BE07,2,2,1,2,2,2,99,99,99,99,99
291BE08,1,2,1,2,2,2,99,99,99,99,99
291BE09,1,2,0,2,2,2,99,99,99,99,99
291BE10,2,2,0,2,2,3,6,6,99,5,5
291BE11,2,2,0,2,2,99,99,99,99,99,99
291BE12,1,2,0,2,2,2,99,99,99,99,99
291BE13,1,2,0,2,2,3,6,6,99,6,7
291BE14,2,2,,2,2,99,99,99,99,99,99
291ZH01,2,2,,2,2,2,99,99,99,99,99
291ZH02,2,1,1,1,1,1,7,5,5,5,5
291ZH03,2,2,0,2,2,99,99,99,99,99,99
291ZH04,2,2,0,2,2,2,99,99,99,99,99
291ZH05,2,2,,2,2,2,6,6,5,5,5
291ZH06,2,2,0,2,2,2,99,99,99,99,99
291ZH07,2,1,1,1,1,99,99,99,99,99,99
291ZH08,2,1,,1,1,1,99,99,99,99,99
291ZH09,2,2,0,2,2,1,6,6,6,6,7
291ZH10,2,2,0,2,2,2,6,6,6,6,6
291ZH11,1,2,0,2,2,2,99,99,99,99,99
291ZH12,1,1,1,1,1,2,5,5,5,99,8
291ZH13,1,2,0,2,2,2,5,5,5,5,8
291ZH14,1,1,0,1,1,1,99,99,99,99,99
291ZH15,1,1,1,1,1,1,7,5,99,99,99
291ZH16,1,2,0,2,2,2,99,99,6,7,11
291ZH17,1,2,0,2,2,2,99,99,99,6,99
291ZH18,1,2,0,2,2,2,5,5,99,99,99
291ZH19,1,2,1,2,2,2,7,5,99,99,99
291ZH20,1,2,0,2,2,3,99,99,6,99,99
291ZH21,1,1,0,1,1,2,99,99,5,99,99
301AG01,1,2,,3,3,3,6,5,99,99,99
301AG02,1,2,0,3,3,3,99,99,5,5,8
301AG03,1,2,,3,3,3,5,5,99,99,99
301AG04,1,2,,3,3,3,99,99,5,5,8
301AG05,1,2,0,3,3,3,7,5,5,5,5
301AG06,1,2,0,3,3,3,5,5,5,5,8
301AG07,1,2,,3,3,3,99,99,99,99,99
301AG08,1,2,0,3,3,3,5,5,5,8,11
301AG09,1,2,0,3,3,3,5,5,99,8,8
301AG10,2,2,,3,3,3,6,6,6,6,7
301AG11,2,2,0,2,3,3,99,99,99,8,8
301AG12,2,2,1,3,3,3,99,99,6,6,7
301AG13,2,2,0,3,3,3,6,6,6,6,11
301AG14,2,2,0,3,3,3,7,7,99,5,5
301AG15,2,2,0,3,3,3,6,6,6,6,11
301AG16,2,2,0,3,3,3,6,6,6,6,99
301AG17,2,2,0,3,3,3,6,6,6,6,7
301AG18,2,2,,3,3,3,5,5,5,8,8
301AG19,2,2,0,3,3,3,6,6,6,6,7
301AG20,2,2,0,3,3,99,99,99,99,99,99
301AG21,2,2,0,3,3,3,6,6,6,6,6
301AG22,2,2,0,3,3,3,6,6,6,6,7
301AG23,2,2,1,3,3,3,7,5,5,5,7
301AG24,2,2,0,3,3,3,6,6,6,6,8
301AG25,2,2,1,3,3,3,6,6,6,10,8
301BE01,1,2,0,2,2,2,5,5,5,5,8
301BE02,1,2,0,2,2,2,5,5,5,5,5
301BE03,2,2,0,2,2,2,5,5,5,5,99
301BE04,2,2,1,2,2,2,6,6,6,6,8
301BE05,2,2,0,2,2,2,6,6,6,6,8
301BE06,1,2,0,2,2,2,5,5,99,5,10
301BE07,2,2,1,2,2,2,7,5,5,5,9
301BE08,1,2,0,2,2,2,5,5,5,5,9
301BE09,1,2,0,2,2,2,5,5,5,8,8
301BE10,1,2,0,2,2,2,5,5,99,99,99
301BE11,1,2,0,2,2,99,99,99,99,99,99
301ZH02,1,1,,1,1,1,7,5,5,99,99
301ZH03,1,1,0,1,1,99,99,99,5,99,99
301ZH04,1,1,1,1,1,1,5,5,99,99,99
301ZH05,2,1,1,1,1,1,7,7,5,5,8
301ZH06,2,1,0,1,1,1,5,5,5,5,8
301ZH07,1,1,1,1,1,1,99,99,99,99,99
301ZH08,2,1,0,1,1,1,7,5,5,5,8
301ZH09,2,1,,1,1,1,7,5,99,8,99
301ZH10,1,1,0,1,1,1,5,5,99,5,8
301ZH11,1,1,1,1,1,1,99,99,99,99,99
301ZH12,1,1,0,1,1,1,99,99,99,99,99
301ZH13,1,1,0,1,1,1,99,99,99,99,99
301ZH14,1,1,,1,1,1,99,99,99,99,99
301ZH15,1,1,0,1,1,1,7,5,99,5,5
301ZH16,2,1,,1,1,99,99,99,99,99,99
301ZH17,1,.m,,99,1,1,5,5,5,5,8
301ZH18,1,.m,,99,1,1,7,7,99,99,99
301ZH19,1,.m,,99,99,1,7,6,99,6,6
301ZH20,2,.m,,99,99,1,5,5,99,99,99
302BE01,1,2,0,2,2,2,5,5,5,5,8
302BE02,1,2,,2,2,2,7,5,99,99,99
302BE03,2,2,0,2,2,2,6,6,6,6,11
302BE04,1,2,0,2,2,2,7,5,5,5,8
302BE05,1,2,0,2,2,2,99,99,5,5,8
302BE06,1,2,1,2,2,2,5,5,99,99,99
302BE07,1,2,0,2,2,2,5,5,5,99,8
302BE08,1,2,0,2,2,99,99,99,99,99,99
302BE09,1,2,0,2,2,2,5,5,5,9,7
302BE10,2,2,0,2,2,2,5,5,5,11,8
302BE11,1,2,0,2,2,2,6,5,5,5,5
311AG01,2,2,0,3,3,3,5,5,5,5,8
311AG02,2,2,0,3,3,3,5,5,5,98,11
311AG03,2,2,0,3,3,3,6,6,6,6,11
311AG04,1,2,0,3,3,3,5,5,5,5,8
311AG05,1,2,0,3,3,3,99,99,99,99,99
311AG06,2,2,0,3,3,3,5,5,5,5,8
311AG07,2,2,1,3,3,3,99,99,99,99,99
311AG08,2,2,0,3,3,3,5,5,5,8,8
311AG09,1,2,0,3,3,99,99,99,5,8,7
311AG10,2,2,0,3,3,3,5,5,99,8,8
311AG11,2,2,,3,3,3,7,5,5,5,5
311AG12,2,2,1,2,3,99,99,99,99,99,99
311AG13,1,2,0,3,3,3,5,5,5,8,8
311AG14,2,2,0,3,3,3,6,6,6,6,98
311AG15,1,2,0,3,3,3,6,6,6,6,7
311AG16,,2,,3,3,99,99,99,99,99,99
311AG17,2,2,0,3,3,3,6,6,6,6,11
311AG18,2,2,0,2,3,3,99,99,99,99,99
311BE01,2,1,,1,1,99,99,99,99,99,99
311BE02,2,1,1,1,1,4,99,99,5,98,8
311BE03,1,1,1,1,1,99,99,99,99,99,99
311BE04,2,1,,1,1,1,5,5,5,5,8
311BE05,2,1,,1,1,99,99,99,99,99,99
311ZH01,1,2,0,2,2,2,99,99,99,99,99
311ZH02,1,2,0,2,2,2,99,99,99,99,99
311ZH03,2,2,0,2,2,2,7,5,5,5,5
311ZH04,2,2,1,2,2,2,5,5,5,5,7
311ZH05,2,2,,2,2,2,5,5,5,99,99
311ZH06,1,2,1,2,2,2,99,99,99,99,99
311ZH07,2,2,,2,2,2,99,99,99,99,99
311ZH08,1,2,0,2,2,2,99,99,5,99,99
311ZH09,2,2,0,2,2,2,5,5,5,8,9
311ZH10,2,2,1,2,2,2,99,99,99,99,99
311ZH11,2,2,0,2,2,2,99,99,99,99,99
311ZH12,2,2,0,2,2,3,6,6,6,11,11
311ZH13,1,2,0,2,2,2,5,5,5,5,10
311ZH14,1,2,0,2,2,2,5,5,5,8,7
321AG01,2,2,,2,2,2,99,99,99,99,99
321AG02,1,2,0,2,2,2,99,99,99,99,99
321AG03,1,2,1,2,2,2,5,5,99,8,99
321AG04,1,2,1,2,2,2,5,5,99,5,7
321AG05,2,2,0,2,2,2,5,5,5,5,99
321AG06,1,2,0,2,2,2,7,5,5,5,8
321AG07,1,2,0,2,2,2,5,5,99,99,99
321AG08,2,2,,2,2,2,5,5,99,99,99
321AG09,2,2,,2,2,2,99,99,99,99,99
321AG10,2,2,0,3,2,3,99,99,99,99,99
321AG11,1,2,0,2,2,2,5,5,5,5,99
321AG12,2,1,0,1,2,2,5,5,5,8,8
321AG13,2,2,0,2,2,2,5,5,99,99,7
321AG14,1,2,1,2,2,2,99,99,99,99,99
321BE01,2,2,0,2,2,2,5,5,5,5,9
321BE02,2,2,0,2,2,2,5,5,5,8,8
321BE03,2,1,0,1,2,2,7,5,5,5,5
321BE04,1,2,0,2,2,2,5,5,5,5,7
321BE05,2,2,0,2,2,99,99,99,99,99,99
321BE06,2,2,0,2,2,2,5,5,5,8,7
321BE07,2,2,0,2,2,2,5,5,5,9,7
321BE08,1,2,0,2,2,2,5,5,99,99,8
321BE09,1,2,0,2,2,3,6,6,7,7,11
321BE10,2,2,0,2,2,3,6,6,6,98,11
321BE11,2,2,0,2,2,3,99,99,6,98,11
321BE12,2,.m,,99,99,2,99,99,99,99,99
321ZH01,1,1,1,1,1,99,99,99,99,99,99
321ZH02,1,1,0,1,1,1,99,99,99,99,99
321ZH03,1,1,,1,1,1,99,99,99,99,99
321ZH04,1,1,,1,1,1,5,5,5,5,8
321ZH05,1,1,1,1,1,1,99,99,99,99,99
321ZH06,1,1,,1,1,99,99,99,99,99,99
321ZH07,1,1,1,1,1,1,99,99,99,99,99
321ZH08,1,1,,1,1,1,99,99,99,99,99
321ZH09,1,1,0,1,1,1,99,99,99,99,99
321ZH10,,1,,1,1,99,99,99,99,99,99
331AG01,2,1,1,1,1,1,5,5,99,99,99
331AG02,2,1,0,1,1,1,99,99,99,5,5
331AG03,1,1,1,1,1,1,99,99,99,99,99
331AG04,1,1,,1,1,1,99,99,99,99,99
331AG05,2,1,1,1,1,1,5,5,99,5,5
331AG06,1,1,0,1,1,1,5,5,99,98,99
331AG07,2,1,1,1,1,99,99,99,99,99,99
331AG08,2,1,0,1,1,1,5,5,99,99,99
331AG09,2,1,0,1,1,1,5,5,5,5,5
331AG10,2,1,1,1,1,1,7,7,7,5,5
331AG11,1,1,0,1,1,99,99,99,99,99,99
331AG12,2,1,1,1,2,2,6,6,6,6,99
331AG13,1,1,0,1,1,1,7,5,5,5,8
331AG14,2,1,1,1,1,1,7,5,5,5,99
331AG15,1,1,,1,1,1,99,99,99,99,99
331AG16,1,1,0,1,1,99,99,99,8,99,99
331AG17,2,1,,1,1,1,5,5,5,98,10
331ZH02,,2,,2,2,99,99,99,99,99,99
331ZH03,2,2,0,2,2,3,99,99,6,6,8
331ZH04,2,1,1,1,2,2,5,5,5,8,8
331ZH05,2,2,,2,2,99,99,99,99,99,99
331ZH06,1,2,1,2,2,2,99,99,99,99,99
331ZH07,1,2,,2,2,2,99,99,99,99,99
331ZH08,2,2,0,2,2,2,99,99,5,5,8
331ZH09,1,2,1,2,2,2,7,5,5,5,5
331ZH10,1,2,,2,2,2,99,99,98,6,5
331ZH11,2,1,0,1,2,2,5,5,5,8,8
331ZH12,,1,,1,2,99,99,99,99,99,99
331ZH13,2,1,0,1,2,2,99,99,99,99,99
331ZH14,1,1,,1,2,2,99,99,5,5,5
331ZH15,2,1,0,1,2,2,7,5,99,99,7
331ZH16,2,1,,1,2,2,5,5,99,99,99
331ZH17,1,2,1,2,2,2,5,5,5,99,99
331ZH18,2,2,0,2,2,2,5,5,5,8,8
331ZH19,1,1,0,1,2,2,5,5,5,8,8
331ZH20,2,2,1,2,2,2,5,5,99,10,8
331ZH21,1,1,,1,2,2,99,99,99,99,99
331ZH22,2,1,,1,2,2,99,99,99,99,99
331ZH23,,1,,1,2,99,99,99,99,99,99
331ZH24,1,2,1,2,2,2,5,5,5,5,5
331ZH25,1,.m,,99,99,2,7,5,6,99,99
332AG01,2,1,1,1,1,1,98,5,5,5,8
332AG02,2,1,,1,1,1,98,5,5,5,5
332AG03,2,1,0,1,1,1,7,5,5,5,99
332AG04,2,1,1,1,1,1,5,5,5,5,9
332AG05,1,1,1,1,1,1,99,99,99,99,99
332AG06,2,1,1,1,1,1,5,5,5,8,99
332AG07,1,1,1,1,1,1,99,99,99,99,99
332AG08,2,1,0,1,1,1,5,98,99,99,10
332AG09,2,1,1,1,1,1,99,99,99,99,99
332AG10,1,1,,1,1,99,99,99,99,99,99
332AG11,1,1,,1,1,1,5,5,98,10,8
332AG12,2,1,1,1,1,1,5,5,5,5,8
332AG13,1,1,,1,1,1,99,99,99,99,99
332AG14,2,1,1,1,1,1,99,99,99,99,99
332AG15,2,1,0,1,1,1,5,5,99,99,99
332AG16,1,1,0,1,1,1,5,5,5,8,8
332AG17,2,1,0,1,1,1,99,99,99,99,99
332AG18,2,1,0,1,1,1,5,5,99,99,99
341AG01,1,2,0,2,2,2,5,5,5,10,99
341AG02,1,2,0,2,2,1,5,5,99,8,8
341AG03,1,2,1,2,2,2,5,5,5,8,10
341AG04,2,2,,2,2,2,7,5,5,5,5
341AG05,2,2,0,2,2,2,5,5,5,8,7
341AG06,2,2,0,2,2,2,7,5,5,98,99
341AG07,1,2,,2,2,99,99,99,99,99,99
341AG08,2,2,0,2,2,2,5,5,5,5,5
341AG09,2,2,0,2,2,2,99,99,98,98,5
341AG10,1,2,0,2,2,2,99,99,99,99,99
341AG11,1,2,1,2,2,2,5,5,5,8,10
341AG12,2,2,,2,2,99,99,99,99,99,99
341AG13,1,2,1,2,2,2,7,7,5,99,99
341AG14,2,2,1,2,2,2,6,5,5,5,8
341AG15,2,.m,,99,3,3,5,5,5,8,99
341BE01,1,2,0,2,2,2,99,99,99,99,99
341BE02,1,2,0,2,2,2,5,98,5,5,5
341BE03,2,2,,2,2,2,5,5,5,99,9
341BE04,2,2,0,2,2,2,99,99,99,99,99
341BE05,1,2,0,2,2,2,5,5,5,5,9
341BE06,1,2,0,2,2,2,5,5,5,5,9
341BE07,2,2,0,2,2,2,99,99,5,5,8
341BE08,2,2,,2,2,2,99,99,99,99,99
341BE09,1,2,0,2,2,2,5,5,5,8,8
341BE10,2,2,0,2,2,2,99,99,5,9,10
341BE11,1,2,1,2,2,2,5,5,5,8,7
341BE12,2,2,,2,2,2,5,5,5,8,8
341BE13,2,2,0,2,2,2,5,5,5,8,7
341BE14,1,2,1,2,2,2,5,5,5,5,5
341BE15,1,2,0,2,2,2,5,5,5,8,8
341BE16,2,2,,2,2,2,5,5,5,9,9
341BE17,1,2,,2,2,2,5,5,5,5,99
341BE18,2,2,0,2,2,2,5,5,5,8,8
341ZH01,1,1,,1,1,99,7,7,7,99,99
341ZH02,1,1,0,1,1,99,7,5,99,99,99
341ZH03,1,1,0,1,1,99,99,99,99,99,99
341ZH04,1,1,,1,1,99,5,5,99,8,99
341ZH05,2,1,1,1,1,99,99,99,99,99,99
341ZH06,1,1,0,1,1,99,99,99,99,99,99
342ZH01,2,1,0,1,2,99,5,5,99,8,8
342ZH02,1,1,0,1,1,99,5,5,5,99,99
342ZH03,1,1,,1,1,99,99,99,99,99,99
342ZH04,2,1,1,1,1,99,99,99,99,99,99
342ZH05,1,1,0,1,1,99,7,98,7,99,99
342ZH06,1,1,1,1,1,99,99,99,99,99,99
342ZH07,1,1,0,1,1,99,5,5,99,99,99
351AG01,1,2,1,2,2,2,5,5,5,8,8
351AG02,1,2,0,2,2,99,99,99,99,99,99
351AG03,1,2,0,2,2,2,5,5,5,7,8
351AG04,1,2,1,2,2,2,5,5,99,99,99
351AG05,1,2,0,2,2,2,5,5,5,5,99
351AG06,1,2,,2,2,2,5,5,5,8,8
351AG07,1,2,0,2,2,2,5,5,5,5,8
351AG08,1,2,1,2,2,2,7,5,5,5,99
351AG09,1,2,1,2,2,99,99,99,5,5,5
351AG10,2,2,,2,2,2,5,5,99,99,99
351AG11,2,2,0,2,2,2,99,99,5,99,5
351AG12,2,2,1,2,2,2,5,5,5,8,8
351AG13,2,2,1,2,2,2,5,5,99,99,99
351AG14,2,2,1,2,2,2,7,5,5,99,99
351AG15,2,2,,2,2,2,5,5,5,5,8
351AG16,2,2,0,2,2,2,5,5,5,99,99
351AG17,2,2,1,2,2,2,5,5,5,99,99
351BE01,1,1,0,4,4,3,6,6,6,11,11
351BE02,1,1,0,4,4,2,5,5,98,99,8
351BE03,1,1,0,4,4,2,5,5,98,7,99
351BE04,1,1,,4,4,2,5,5,5,5,8
351BE05,1,1,0,4,4,2,99,99,99,99,99
351BE06,2,1,0,4,4,2,5,5,5,8,7
351BE07,2,1,1,4,4,2,99,99,99,99,99
351BE08,1,1,0,4,4,2,5,5,5,5,9
351BE09,2,1,1,4,4,2,5,5,5,98,9
351ZH01,2,1,1,1,1,1,99,99,99,99,99
351ZH02,2,1,,1,1,1,99,99,99,99,99
351ZH03,2,1,1,1,1,1,99,99,99,99,99
351ZH04,2,1,0,1,1,1,7,7,5,99,99
351ZH05,2,1,,1,1,1,5,5,5,8,8
351ZH06,1,1,1,1,1,1,99,99,99,99,99
351ZH07,1,1,1,1,1,1,7,5,5,5,10
351ZH08,1,1,0,1,1,99,99,99,99,99,99
351ZH09,1,1,0,1,1,1,5,5,99,99,99
351ZH10,1,1,0,1,1,1,99,99,99,99,99
351ZH11,1,1,0,1,1,1,5,5,5,9,8
351ZH12,1,1,,1,1,1,99,99,99,99,99
351ZH13,1,1,,1,1,1,99,99,99,99,99
351ZH14,1,1,0,1,1,1,99,99,99,99,99
351ZH16,2,.m,,99,99,1,99,99,99,99,99
352BE01,2,1,,4,4,2,99,99,99,99,99
352BE02,2,1,0,4,4,2,7,5,5,5,9
352BE03,1,1,0,4,4,99,99,99,99,99,99
352BE04,1,1,0,4,4,99,99,99,99,99,99
352BE05,2,1,0,4,4,99,99,99,99,99,99
352BE06,1,1,0,4,4,99,99,99,99,99,99
352BE07,2,1,0,4,4,4,99,99,5,5,8
352BE08,2,1,0,4,4,2,99,99,99,99,99
352BE09,1,1,0,4,4,3,6,6,99,99,99
361BE01,1,2,1,2,2,2,5,5,5,5,8
361BE02,1,2,0,2,2,2,5,5,5,99,7
361BE03,2,2,0,2,2,2,5,5,5,9,6
361BE04,1,2,1,2,2,99,99,99,6,11,11
361BE05,1,2,0,2,2,2,5,5,5,98,11
361BE06,2,2,1,2,2,2,7,5,99,99,99
361BE07,2,2,0,2,2,2,7,5,5,5,6
361BE08,1,2,0,2,2,2,5,5,5,5,8
361BE09,2,2,0,2,2,2,7,5,99,99,99
361BE10,1,2,0,2,2,2,5,5,99,5,8
361BE11,2,2,0,2,2,2,99,99,6,6,8
361BE12,2,2,1,2,2,2,5,5,99,8,8
361BE13,2,2,0,2,2,3,99,99,6,7,99
361BE14,2,2,0,2,2,99,99,99,99,99,99
361BE15,1,2,0,2,2,2,99,99,99,5,8
361BE16,1,2,0,2,2,3,5,5,5,8,8
361BE17,2,2,1,2,2,2,99,99,99,99,99
361BE18,2,2,0,2,2,2,99,99,5,8,8
361BE19,1,2,0,2,2,2,7,7,99,5,5
361BE20,1,2,0,2,2,2,5,5,5,5,8
361BE21,2,2,0,2,2,3,5,5,5,8,8
361BE22,2,.m,,99,2,2,5,5,5,8,8
361ZH01,1,2,0,2,2,2,99,99,5,5,8
361ZH02,2,2,0,2,2,2,5,5,5,8,8
361ZH03,1,2,1,2,2,2,5,5,5,8,7
361ZH04,1,2,,2,2,3,99,99,6,8,11
361ZH05,2,2,0,2,2,3,99,99,6,8,8
361ZH06,1,2,1,2,2,2,6,6,6,6,7
361ZH07,1,2,0,2,2,2,5,5,5,5,8
361ZH08,2,2,0,2,2,3,99,99,6,8,11
361ZH09,2,2,0,2,2,3,6,6,7,8,8
361ZH10,2,2,0,2,2,3,6,6,6,8,11
361ZH11,2,2,0,2,2,2,5,5,5,8,8
361ZH12,2,2,0,2,2,3,6,6,6,11,11
361ZH13,1,2,,2,2,2,5,5,5,6,8
361ZH14,1,2,0,2,2,99,99,99,99,99,99
361ZH15,2,2,0,2,2,99,99,99,6,6,7
361ZH16,1,2,,2,2,2,5,5,5,99,8
361ZH17,1,2,0,2,2,2,99,99,7,99,5
361ZH18,2,2,0,2,2,2,5,5,5,9,9
361ZH19,2,2,0,2,2,2,5,5,5,9,9
361ZH20,2,2,0,2,2,2,5,5,5,8,8
361ZH21,2,2,1,2,2,2,6,6,99,99,99
361ZH22,2,2,,2,2,2,7,7,5,5,8
361ZH23,1,2,1,2,2,2,5,5,5,5,5
361ZH24,2,2,0,2,2,4,6,6,6,99,11
361ZH25,1,.m,,99,99,2,5,5,5,6,8
371BE01,1,2,1,2,2,3,5,5,99,5,8
371BE02,1,2,0,2,2,2,5,5,5,99,99
371BE03,1,2,0,2,2,3,5,5,5,5,5
371BE04,1,2,1,2,2,2,5,5,5,99,99
371BE05,1,2,1,2,2,2,5,5,5,99,99
371BE06,1,2,0,2,2,3,6,6,6,10,11
371BE07,1,2,0,2,2,2,5,5,99,8,8
371BE08,1,2,0,2,2,2,99,99,99,99,99
371BE09,1,2,1,2,2,2,5,5,99,99,99
371BE10,1,2,0,2,2,2,5,5,5,5,7
371BE11,1,2,0,2,2,2,99,99,99,99,99
371BE12,2,2,0,2,2,3,5,5,5,5,8
371BE13,2,2,1,2,2,2,5,5,5,8,8
371BE14,2,2,1,2,2,2,7,7,98,10,5
371BE15,2,2,0,2,2,3,6,6,6,11,11
371BE16,2,2,1,2,2,3,6,6,6,99,11
371BE17,2,2,1,2,2,3,6,6,6,11,5
371BE18,2,2,1,2,2,2,7,5,5,99,99
371BE19,2,2,0,2,2,2,5,5,5,98,8
371BE20,2,2,0,2,2,2,5,5,5,99,99
371BE21,2,2,0,2,2,3,6,6,6,7,7
371BE22,2,2,1,2,2,3,5,5,5,8,8
381BE01,1,1,0,1,1,1,5,5,5,7,8
381BE02,1,1,0,1,1,1,5,5,5,99,8
381BE03,2,1,1,1,1,1,7,7,5,5,5
381BE04,2,1,1,1,1,1,7,5,5,5,8
381BE05,2,1,0,1,1,1,7,5,99,99,99
381BE06,2,1,0,1,1,1,7,5,5,5,99
381BE07,1,1,1,1,1,1,5,5,5,7,7
381ZH01,1,1,1,1,1,1,99,99,99,99,99
381ZH02,1,1,1,1,1,1,99,99,5,98,99
381ZH03,2,1,0,1,1,1,7,7,5,5,99
381ZH04,1,1,1,1,1,1,99,99,99,99,99
381ZH05,1,1,,1,1,1,5,5,99,7,8
381ZH06,1,1,0,1,1,1,5,5,5,9,9
381ZH07,1,1,0,1,1,1,99,99,99,99,99
381ZH08,1,1,,1,1,1,99,99,99,99,99
381ZH09,1,1,1,1,1,99,99,99,99,99,99
381ZH10,1,1,1,1,1,1,5,5,8,8,8
381ZH11,1,1,0,1,1,1,5,5,5,5,8
381ZH12,2,1,0,1,1,1,99,99,99,99,99
381ZH13,2,1,1,1,1,1,5,98,99,99,99
381ZH14,2,1,1,1,1,1,5,5,99,8,8
381ZH15,1,1,1,1,1,1,5,5,99,99,10
381ZH16,1,1,1,1,1,99,99,99,99,99,99
381ZH17,2,1,,1,1,1,99,99,7,99,99
381ZH18,2,1,,1,1,1,99,99,99,99,99
381ZH19,2,1,1,1,1,1,99,99,99,99,99
381ZH20,1,1,,1,1,1,99,99,99,99,99
381ZH21,2,.m,,99,99,1,7,5,5,5,10
391BE01,2,2,1,2,2,2,5,5,5,8,8
391BE02,2,2,1,2,2,2,7,5,5,5,8
391BE03,1,2,0,2,2,2,5,5,5,5,8
391BE04,2,2,0,2,2,2,5,5,5,9,9
391BE05,2,2,0,2,2,3,6,6,99,9,9
391BE06,2,2,0,2,2,3,6,6,6,8,11
391BE07,1,2,0,2,2,2,99,99,5,5,5
391BE08,2,2,1,2,2,2,5,5,5,8,99
391BE09,1,2,0,2,2,2,7,5,99,5,99
391BE10,1,2,0,2,2,2,5,5,5,5,8
391BE11,2,2,1,2,2,99,99,99,99,99,99
391BE12,2,2,0,2,2,2,5,5,5,8,10
391BE13,2,1,1,1,2,2,7,7,5,5,5
391BE14,1,2,0,2,2,2,5,5,5,5,8
391BE15,2,1,0,1,2,2,5,5,5,9,9
391BE16,1,2,,2,2,2,5,5,99,5,8
391BE17,1,2,,2,2,2,99,99,99,99,99
391BE18,,2,,2,2,99,99,99,99,99,99
391BE19,1,2,0,2,2,2,5,5,5,7,5
391BE20,1,2,0,2,2,2,5,5,99,5,99
391BE21,1,2,1,2,2,2,5,5,5,8,99
391BE22,2,2,0,2,2,3,6,6,6,98,11
391BE23,2,2,,2,2,2,7,5,5,5,9
391BE24,1,2,0,2,2,99,99,99,99,99,99
